id,n,L
966,966,12
968,968,13
970,970,12
972,972,13
974,974,13
976,976,13
978,978,13
980,980,12
982,982,13
984,984,14
986,986,13
988,988,12
990,990,13
992,992,13
994,994,13
996,996,12
998,998,13
1000,1000,13
1002,1002,13
1004,1004,13
1006,1006,13
1008,1008,12
1010,1010,13
1012,1012,13
1014,1014,12
1016,1016,13
1018,1018,13
1020,1020,13
1022,1022,13
1024,1024,12
1026,1026,13
1028,1028,12
1030,1030,12
1032,1032,13
1034,1034,13
1036,1036,13
1038,1038,13
1040,1040,13
1042,1042,13
1044,1044,13
1046,1046,13
1048,1048,13
1050,1050,13
1052,1052,13
1054,1054,13
1056,1056,13
1058,1058,13
1060,1060,14
1062,1062,13
1064,1064,12
1066,1066,13
1068,1068,14
1070,1070,13
1072,1072,12
1074,1074,13
1076,1076,13
1078,1078,13
1080,1080,13
1082,1082,14
1084,1084,13
1086,1086,13
1088,1088,13
1090,1090,13
1092,1092,13
1094,1094,13
1096,1096,13
1098,1098,13
1100,1100,13
1102,1102,14
1104,1104,13
1106,1106,14
1108,1108,13
1110,1110,14
1112,1112,14
1114,1114,13
1116,1116,13
1118,1118,13
1120,1120,13
1122,1122,13
1124,1124,14
1126,1126,13
1128,1128,13
1130,1130,13
1132,1132,13
1134,1134,13
1136,1136,13
1138,1138,13
1140,1140,13
1142,1142,14
1144,1144,14
1146,1146,14
1148,1148,13
1150,1150,14
1152,1152,12
1154,1154,14
1156,1156,14
1158,1158,13
1160,1160,14
1162,1162,13
1164,1164,13
1166,1166,13
1168,1168,13
1170,1170,13
1172,1172,13
1174,1174,14
1176,1176,14
1178,1178,14
1180,1180,14
1182,1182,13
1184,1184,14
1186,1186,13
1188,1188,14
1190,1190,13
1192,1192,14
1194,1194,14
1196,1196,13
1198,1198,14
1200,1200,13
